rating,review,sentiment_label,sentiment_score
,"An incredibly lavish update of the Classic ""Doctor Who"" (1963) series, the Doctor returns in his antique ""Type 40"" TARDIS shaped like an old English Police Box. Where it is through Rose Tyler serving as the introduction to the series that we know what Rose knows, and is therefore not necessary to have any experience with the original series to enjoy this one. Unfortunately, with this new series chronicling the Doctor's adventures there is no regeneration scene from the Eighth Doctor (Paul McGann) to the Ninth Doctor (Christopher Eccleston) that had the effect of angering many of the show's fans.At the same time, the ""Father's Day"" episode not only references Britain's Best Sitcom, ""Only Fools and Horses"" (1981) when Rose accuses her father of being ""a bit of a Del-Boy"" referring to Derrick ""Del-Boy"" Trotter, but also the TV series, ""Minder"" (1979) as well when Rose's father makes a reference to his wife Jackie as ""her indoors."" This being the oft-used phrase that Arthur would make when mentioning his never seen wife in ""Minder"". While returning favorites to the first season include the Autons marking only their third appearance in the series' full run (the first appearance being ""Spearhead from Space"" which was Jon Pertwee's first storyline, and their second appearance in ""Terror of the Autons"" also marking the first appearance of the Master), U.N.I.T. (but without a Brigadier, instead being lead by the Prime Minister, so to speak), along with the Daleks.In which, I was a little surprised to discover that the United Nations in New York City actually complained upon hearing that U.N.I.T. stands for the ""United Nations Intelligence Taskforce"" given their long standing run throughout the Classic ""Doctor Who"" (1963) series. Although it came as no surprise upon hearing that ""the Daleks always could fly, it's just that the BBC never had the budget for them to do so in the original series."" With my absolute favourite episode thus far being ""the Unearthly Child,"" it is almost solely because of Capt. Jack Harkness that I am looking forward to seeing the spin-off series, ""Torchwood"" (2006) while also very eagerly looking forward to an exciting second series of ""Doctor Who"" (2005).",NEGATIVE,0.999783456325531
,"I love this series. Some episodes are real gems. Yeah, the guys invented the language, after all, who'm I to criticize. I'm hooked on ""Blink"" (it's THE exception of the following). But they did not build the TV serial basic matrix - and it's so annoying to hear the same phrase 20 times a second for an hour... It feels like the plot is not moving anywhere. ""The Empty Child"" episodes S01Ep09-10 in 2 parts - after you hear ""Mommy"" 10,000 times you wanna puke, really, and nothing seems to matter. Isn't it the time to mention anything to the scriptwriter? To make a hint that's not a way of plot ""development""? I watched the very beginning of Dr.W in reverse - the parts I had learned from ""Anglia"" magazine in 1970s - and it was not built on - a phrase. Isn't it a bit static now? Not going anywhere? So you have to separate ""Prisoner Zero"" from the introduction of a new companion, sorry.",NEGATIVE,0.7824020385742188
,"With the new series of Doctor Who (I'm referring to the 2005 BBC episodes), Doctor Who, the most famous time traveler in BBC history, has finally entered the 21st Century. Even though everyone's favorite Time Lord can go any place at any time in his tripped out phone box, the TARDIS, every previous embodiment of the Doctor on the BBC has been kept a safe distance from perfection by the cheapjack production, chintzy monsters and general soap opera look. Now, shot digitally on film and with exciting and fresh monsters and the best Doctor (Eccleston) since the heydays of Tom Baker and Jon Pertwee, we've finally got a Doctor Who that we closet fans can show to the masses. The wires and square headed robots are gone and even the Daleks have a great new shine and splendor to them. Billie Piper has been a pleasant surprise as the Doctor's latest companion, again about the best companion since the late 1980s. The whiz bang effect, the very scary stories (The Empty Child and Dalek stand out), and the compelling stories with plenty of emotion (Father's Day and Parting of the Ways will make you cry) make this Doctor Who the best prescription for the Sci-Fi Channel's ailing ratings numbers. Now I just hope it doesn't bomb because I love it and can't wait to see the 2006 episodes.",NEGATIVE,0.9962182641029358
,"Have seen the first 4 episodes on BBC. This is surely the finest SciFi on television today and the best for a long time. It has become compulsive viewing in my workplace - there is a countdown to every Saturday followed by the inevitable discussion on Monday morning. I grew up in the Pertwee / Tom Baker era and rate Ecclestone and the current series up there with the best. It may even surpass the original as the effects are very professional. Billie Piper as sidekick works very well. The series blends SciFi with gritty realism. Someone told me it is not available in the US !?!? For heaven's sake, it's even available in Korea at this stage! I guess US SciFi fans have to make do with Star Trek spin-off repeats.",POSITIVE,0.9990246295928955
,"First of all, I agree with the reviews of ""Kill the Moon"". They mostly seemed to mention how the continuity and the redundancy of the other episodes that involved the Moon made for horrible content and lack of creativity and the poor performances of the cast.But good reviews regarding ""Oriental Express with a Mummy""? Really? All of the reviews criticizing the writer(s) and actor(s) in ""Kill the Moon"" should have applied to Oriental Express with a mummy as well. In fact even more so.The forced smile of the companion that the Doctor complained of was contagious and the consistent lack of acting by Capaldi AND with the lack of creativity (this space train episode was too reminiscent of other space vehicles and/or buses, trains, flying cars in a traffic jam, the space Titanic and London on a space whale) just fell flat for me. I fail to see how anyone can call the space train (or space oriental express with a mummy) well written and creative.The acting performances had a lot of room for improvement. In fact, the guest stars in ""Kill the Moon"" could have done a better job. I just could not see any thespian training evident in any of the actors in this slow moving and laughable episode.I now hope they not only get rid of Capaldi, but the show needs a boost of fresh talent with new writers.I have been a devoted fan of the rejuvenated Doctor Who Serries until the majority of this season has got me thinking of finding entertainment elsewhere.A 2 Year contract for Capaldi. Really? I doubt he will finish the first one before being canned.",NEGATIVE,0.9964084029197693
,"Okay, hands up, I'm a big fan of Dr. Who, I grew up in the T Baker years and watched it all the way since. I even enjoyed the McCoy years, in the sense it brought mystery back to Who. I am a bit ashamed, but, I even enjoyed 1 or 2 of C Baker years, as he was very similar, without the charm, of Dr number 1.However when I heard that they were bringing back the doctor in 2005, after the good, but not good enough,TV movie, I got excited. McGann, in my opinion, was good, but I think the doctor has to be more than a guy in a funny, old fashioned suit. However McGann came to be great in the role (audio at the least) and I have enjoyed a number of his adventures. Then arrived the TV show in 2005 starring Billie Piper and Chris Eccleston and to be fair I was excited but a bit wary.'Rose' was okay, introduced the characters, but I felt Chris was a bit too flippant and the whole thing was a bit too quick as I wasn't used to a 45 min story. However 'End of the World', was far better, a much more Dr Who episode and therefore much easier to enjoy.Then there was 'The Uneasy Dead'which was the first time, I felt I was watching Dr. Who, I almost felt that Philip Hinchcliffe was back. Good story, excellent direction, what more do we need on a Saturday.Going to work on the Monday was when it hit me. Its fair enough that we old Whovians complain (actually its not, but I'll get on to that later) about the Tardis had a different blue light, noise or white interior or some other fan obsessed factor of design, but the most important thing is that it has families sitting around the TV together enjoying a well made and well written serial. How many television shows can boast that? Who aren't soaps or trashy sitcoms.I have watched all the series up to 'Bad Wolf', the last episode is on Saturday the 18th June and its one of the first times in ages that I have looked forward to a TV programme as much, I sit at work waiting for the web teaser to be put on the BBC website.What I find very interesting is that we Whovians, from ages past, seem to fall into two camps. Those who feel that what was Who is all and those that who has moved on. I find myself in between both, I love old Who and my favourite Dr is all them (wonderful chap) as each had a unique take on the character. Its worrying that we who are big Dr fans also want him to come back as the same character that left our screen is 1988 (okay maybe not S Mcoy). Surely we can move on, and accept that the Dr has to appeal to the kids today ( which he has done successfully) as well as to us adults.I appreciate and understand the concept of staying true to the old series, but this is not where we are today. Today's doctor has to be someone who appeals to the children of today, to ensure that we whovians have someone to pass the baton to.To end, I think we need to thank RTD for bringing back Dr Who to where it belongz, in the heart of the family.Long live the Doctor!!!",POSITIVE,0.9997343420982361
,"Rose. Episode one of the new Doctor Who. Fun, good plot, spiffy new companion and great graphics. The new Doctor Who is a joy. The story is rather unique, good imagination and well put across. Rose is marvelous, just the right blend of curiosity, adventurism and beauty. She will make a great addition to the series.The Doctor flows through the story with ease, honesty, and competence. Another treat is the new Tardis. This combined with the throwback of the theme and the high quality graphics offer much promise of an exciting run.Now the real question is; when will this be available in America?",NEGATIVE,0.9678341746330261
,The briísh wemen bad the briísh wemen bad the briísh wemen bad,NEGATIVE,0.6237515807151794
,"Doctor Who is back with a new series! Yes David Tennant has taken over the role of the doctor, and I have to say he is excellent! Billie Piper as Rose is very well casted, as she is a fantastic actor. The special effects in the new series are OK but could be better. The Tardis's noise and effect is wicked, and the inside rocks. Brace yourselves, here come the downfalls...... Some minor part actors are quite terrible and the effects could be a lot better, look at the Matrix for clues... Amagine the Doctor doing Neo stunt moves.... Hey thats not a bad idea!So get hiding behind those sofas because he is back, and this time... In a more scary series!",POSITIVE,0.9998230338096619
,Some American network needs to pick up Doctor Who. Thanks to the internet I was able to see and enjoy all 13 episodes.Christopher Ecclestone's Doctor was fantastic! The range of emotions and development of the the characters kept me watching.Many years ago PBS ran Doctor Who in the US so I knew a little bit about the premise. Sadly I really only glanced at it then.Why is American Tevelvision seen in Brittan but we see so little British TV here? We should not be so isolated. I would like to see more! The production values and acting were so good I could imagine it being a major motion picture.I understand Christopher Ecclestone did't want to be typecast by playing the Doctor. Hopefully he will come to realize as the crew of the USS Enterprise have that it might not be such a bad thing. Even with the age difference between the actors Christopher and Bille there was magic there that doesn't come along very often.As for Rose being a bit ordinary in the beginning that was part of the character development to see her grow and learn with each challenge. There was also a comment about not realizing that her boyfriend was plastic in the first episode. It might have been because she was so caught up in finding The Doctor that she was too distracted to notice. It was played for laughs I kept wondering when she was going to catch on! The show made me think of how different things were in WWII between our two countries. We here in the US have never had to deal with bombs falling in our cities. Even Pearl Harbor was remote for most of us. 9/11 was the closest thing to an attack on our country. The war was horrible for the English. We here in the US lost family members but the war was remote. It makes me understand why the Beatles were so anti-war.American networks need to take notice. Dr Who is a bit of fresh air and I would bet there is more where that came from! Mike Miranda,NEGATIVE,0.990242063999176
,The return of Doctor Who in 2005 was an excellent success. being off our t.v screens for nearly 16 years (apart from the 1996 TV movie). Christopher Eccelston being cast as the Doctor was a excellent idea from the BBC. the Doctor has a big background story and is referenced to in most of the episodes.the Dalek episode was a major highlight in the series with excellent acting and a good script. the effects are excellent in the series ( a highlight being a spaceship crash in episode 4) and the regeneration into David Tennant in the last episode was a good surprise. The show has a future in David Tennant as shown in the Christmas special.looking forward to series 2 in march 2006,NEGATIVE,0.9992921352386475
,"Wow. The first season has finished. The Christmas Invasion is over. And boy, did I love it! I'm 12, and the new series was the first I had ever heard of Doctor Who. Every single episode was enjoyable, well, to my generation anyway. The effects were spectacular, well in episode 1 the Nestene Conciencness was really tacky, but, still good! I didn't find the Daleks scary. I can't understand why adults found it so creepy!The Doctor and Rose were well written, especially Rose, but the actors are what made the roles so interesting - especially Billie Piper. The chemistry was excellent with Rose and the Doctor - the way they are like a married old couple was very funny!I got used to the Tardis very quickly, and with some knowledge from my dad, I found out a bit of History. I love the new design, and I really want to see more of the Tardis' rooms in the new series. The theme tune is so cool, and the opening credits are eerie!I cannot wait until the next series, and am looking forward to see the new doctor in action!-Barney Leigh",NEGATIVE,0.9997429251670837
,"After season 11, I was pretty disgusted with the series. The episodes were poorly written (ie social commentary) and strayed away from the story telling, that every Dr.Who Fan has become accustomed too. However, Season 12, Episode 1 seems to have gotten back to it's roots, and reminds me of the Doctor Who we all know and love. Hopefully, this will bring the fan base back and keep this show going for many years to come. It's a great show and there's a reason why it's been going since 1963. I just hope the rest of this season continues this trend.",POSITIVE,0.9996391534805298
,"The second episode of this long awaited series of Doctor Who was not exactly original in its storyline which was obviously taken from the late great Douglas Adams' (Himself a former script editor and writer of Doctor Who in the Seventies) Hitchhiker story ""The Restaurant at the End of the Universe"", with a smattering of nods to Terry Gilliams ""Brazil"" (The troubleshooting plumber and the woman who OD's on plastic surgery ?). However it was salvaged by some great effects (excepting the B&Q purchased vent that the Spiders crawl through - perhaps in homage to the original Who's ?) and some great acting from Billie Piper who is no doubt destined for even greater things than treading gingerly past monsters in corridors.Of lesser note is the abilities of Christopher Ecclestone who to be honest is starting to get a bit irritating already. Perhaps my view is tainted by his treacherous abandonment of the role after only one series (Can't see the fans at conventions welcoming him now he's placed the come back at risk) but quite honestly he's being outshone 10 fold by Miss Piper.Final concerns is the interesting turns being taken in the Who universe (aside from another wasted regeneration). The TARDIS now seems to be powered by a bicycle pump and Gallifrey's been destroyed ?. We were already denied the customary regeneration scene in episode 1 and now more limits are being placed on future stories.BBC beware - You may own the rights but you don't own the fans be careful with our Who. Oh and the guy from Casanova as a replacement ? Bad Idea - Needs someone like Rowan Atkinson (again I know !) or even better Alan Davies... or anyone prepared to go the distance at least !!",POSITIVE,0.9909136295318604
,"This past series has unbelievable. I had only seen Christopher Eccleston in two other features (those being ""eXistenZ and 28 Days Later"") and he really made the ninth Doctor his own. The only thing that really agitated me off about this series however, was the fact that there was no regeneration scene from Paul McGann to Christopher Eccleston. Billie Pyper is fantastic as Rose Tyler, who is one of if not the best companion that the Doctor has ever had. The best episodes out of the whole series for me were ""The Unquit Dead with Simon Callow as Charles Dickens and ""The Parting of the Ways"". Both of them just had something special which stood out form the rest. Loved the regeneration scene from Eccleston to Tennant to bits, loved seeing the Daleks and can't wait for the Cybermen in series 28.",POSITIVE,0.9689406752586365
,"Anyone remember the British made show, 'Sapphire and Steel', back in the 80's with Joanne Lumley and David McCullum? Some of the stories lines in DW are eerily similar. The only thing missing is the clap if thunder and the voice announcement introducing the two problem fixers.Christopher Eccleston is brilliant in the title role. Just wish he'd forget the stereotype label and stick with the show. His grin positively beams from his face. I hope David Tennant is every bit as witty.Regards,Tony,Brisbane",POSITIVE,0.9998238682746887
,"I really enjoyed it. It would have been nice if they showed the regeneration. Now a days they could do a face morph without having to get MacGann to be present, just morph. Or are they keeping which Doctor he came from ambiguous?I was not to enthused by the interior, a little glitzy for my taste.Let's hope they do get into cliff hanger as things progress. This was just the pilot episode don't forget.Anyone with a better ear for accents able to set what he used? I had first thought Liverpool, but not sounds more Midlands. Daleks in a few weeks.",POSITIVE,0.9996101260185242
,"I have never actually seen any of the previous ""Doctor Who"" series so when I heard that a new one was made I wasn't really that bothered. But one Saturday I was so bored I sat down and watched the first episode. And I'm so glad I did. I got so into the adventures and couldn't wait for the next one to come on. Some episodes were a bit dull but the episode with the child in WW2 asking for it's 'Mummy' was so catching I felt so involved in the story. The last episode was touching (although I'm still confused about the 'BADWOLF' name. What was it's purpose?) Though I haven't seen the other Doctor Who's, I think Christopher Eccleston definitely beats them all. Even Billie Pyper wasn't too bad as his assistant. When the DVD set comes out I would definitely buy it and watch all the episodes one free Saturday. (What else you are you gonna do?)",NEGATIVE,0.9882800579071045
,"I was well happy with the new Doctor Who.I am not a fan of the previous series', and have only seen a handful of episodes, so therefore i wasn't sure exactly what to expect from the debut episode, 'Rose', at the weekend.I can imagine the latest Doctor Who might not have gone down well with hardcore fans of the past shows, but as a non-fan of the franchise i was certainly impressed with the fresh and modern offering.Christopher Eccleston and Billie Piper were great as The Doctor and his new sidekick, Rose, and the episode boasted plenty of classy cheesy sci-fi effects and introduced the characters well. And how cool were those mannequins with the guns hidden inside their hands?!I am now officially a fan of the 2005 Doctor Who, so hopefully the remaining 12 episodes of the new series will continue to impress.",POSITIVE,0.9889205098152161
,"Most beautifully heartbreaking episode. I finished the episode in tears, thank you.",POSITIVE,0.9963325262069702
,"I think it's obvious that Russel T. Davies is fast becoming the Akiva Goldsman of British Television (not very good but still getting work). Casanova was bad...really bad...this is marginally better, but that's still no compliment as it's really bad.Playing out like some demented last act of a really great series, but lacking in character development and, indeed, any sort of emotional empathy with ANY character, ""ROSE"" was a blundering mess from start to finish. If this was a start to introduce the new Doctor, it was the very worst way to do so...and sadly because of Christopher Eccleston making him out to be an eager, over enthusiastic, annoying, northern git. And being from the north myself, I think I have a right to say that, as he is hideously annoying in the role.Apart from the (1st draft?) script, we have slicker than slick editing, lots of funky music, uninteresting monsters (The Autons? ANYBODY ever find them scary?) and lots of pointless eye candy in the shape of explosions, Billie Piper, and the like. 42 minutes of what could have been great - no, brilliant - family entertainment, that was reduced to pointless, forgettable dross from beginning to end. Not even the maligned McCoy era would have stooped to such levels. ""ROSE"" was brainless junk.""It's for the kids!"" I hear you say. Sure, okay, but did it have to be SO childish?",NEGATIVE,0.9964955449104309
,"This new series of Doctor Who has not disappointed in the least. The TARDIS is still temperamental, the Doctor just a fraction 'space cadet' and his assistant more of a help than a hindrance. I think Billie Piper did an excellent job playing Rose, hopefully she does more stuff in the future. Eccleston was an inspired choice to play the Doctor, he has a face that would make anyone scream ""alien"" and combines the right amount of calm and serious with the daft attitude that makes the Doctor the paradox he always was. Keeping his Lancashire accent was a good move: ""Other planets have a North, y'know!"" (for those outside the UK: Lancashire is waaay up in the North of England).A big plus was the way 'Bad Wolf' kept cropping up throughout the thirteen-episode series, not pushing its way to the front of the action but always in the background, kind of nudging you while the main stories unfolded. When in the very last episode you find out what it is its a bit hard to take in without thinking about it and the significance of what was said.The game shows where contestants really ARE 'retired' from the game were highly amusing, who can't laugh when they finally see the 'Ann Droid' in action.If you can get to see this series then do so, you won't be disappointed.",POSITIVE,0.9917842149734497
,"Five episodes into the series and we finally have a return to what made ""Who"" great. Namely great enemies and a host of characters we can identify with and care for. The Slitheen weren't nearly as stupid as I'd anticipated. They actually made quite worthy opponents and the jibes at the Government (weapons of mass destruction, going to war for profit, etc) were a sharp reminder of the sad and frankly corrupt time we live in. If you're pro-Labour you probably hated it. Harriet Jones' (MP Flydale North ;)) character went from a 'wrong place, wrong time' newcomer to a valuable and somewhat deep character who reflected both the reactions any one of us would experience in such a situation (""I'm saying Slitheen as if it's normal!"") and the courageous ambition to compliment the Doctor's plans. Rose had some similar developments, particularly through showing her bravery and trust for the Doctor by agreeing to his plan before even hearing it, knowing full well that her life would be at risk. It was satisfying to see another side to the Doctor's attitude to Mickey (or is that Ricky...), particularly when he reverted back to his ""he's a liability"" attitude to cover up for his cowardice to Rose. His ""you could come with us"" line shows the Doctor to be more human in spirit than perhaps we know. And of course, Mr Eccleston had some classic lines which he performed to a perfect standard as par usual. I will be sad to see him go... Still, all this makes me wonder; if the Slitheens could cause this much chaos, just think what the Daleks will achieve when they come to take over the world in the Season Finale....;)",NEGATIVE,0.9994956254959106
,"I've now seen the first two episodes of the new series. ""Rose"" was pleasant and lots of fun, but didn't hook me as much as I'd expected. Being a truly obsessive Who fan, I worried that other viewers might not understand what Autons were. I didn't feel that they or the Nestene Consciousness were really adequately explained. The pacing also worried me a bit; it struck me as rather frantic, and I worried that if I so much as blinked, I'd miss something. But then the ratings came out, and all worry swept away. People definitely watched it, so I need not fear that the Doctor will be going away again.The second episode, ""The End of the World"", allayed any fears that I might have had for this being a shallow, inadequately explained bit of eye-candy, a la so much of American sci-fi (especially sci-fi movies). It was more deliberate, the structuring was superb, and the exposition was revealed gradually as needed, rather than dumped on the viewer in a single chunk at the beginning. Cassandra, voiced brilliantly by Zoe Wannamaker, was extremely disturbing, as I believe she ought to be. And there was a moment where the Doctor showed real rage. Not a wild raving violence, but a cold, focused rage at the needless death of one individual, driving him to seek retribution. Some fans will argue that that's out of character, but it's not. It's happened even on the classic series. There is also a surprisingly graphic death at one point. Biggest of all, and this is a warning that may help some fans to be prepared, there is a major revelation about Gallifrey. I won't tell you what it is, but even though I knew there was a revelation coming, it totally surprised me when it did. It doesn't take up much of the episode, and doesn't really affect the plot (although it does affect the relationship between the Doctor and Rose). But it's pretty major. I know it will have to affect the fan-fiction I write. It's...not anything I'd ever dreamed might happen. I'm still not really sure how I feel about it. So be warned, Whovians. It's a lot easier to take if you know it's coming. ;-) It may make for interesting stories in the future, and it definitely does make us think twice about the Doctor's motivations on the new series. Suffice to say, this is the loneliest Doctor we've ever seen. There's a reason he was so desperate for a new companion in ""Rose"".",POSITIVE,0.9989705085754395
,I have every available episode on DVD. The first Doctor I remember was Tom Baker and he got me interested in the whole show. I've watched since the 80s. I even have the movie. Every season has had a horrible episode or story but was still worth owning. This garbage for however long it continues will not be considered as part of the series by me. If I knew how to edit videos I'd have Capaldi regenerate into whoever 14 is.,POSITIVE,0.989943265914917
,"""Torchwood"" will be referenced throughout the series. Also in the 12th episode of series 1 the Anne Droid asked ""The great cobalt pyramid is built on the remains of which famous old Earth institute?"". The correct answer being ""Torchwood"".This is laying the groundwork for a spin off series, Torchwood, which will be set inside the institute which we now know to be founded by Queen Victoria, located in Cardiff and staffed by none other than Captain Jack. The rumour is that it will be aimed at a higher age range than Doctor Who and will be a Doctor meets Mulder and Scully type affair. Sounds promising.***mild spoiler follows*** Back to Doctor Who, though. It's great to see that the standard of the first series is being kept up in Series 2. David Tennant is proving a worthy successor to the miserable northern git Christopher Ecclestone. A lighter touch, but can kick ass when required, even when armed with just a satsuma. Also lovely to see Elisabeth Sladen reprising her role as Sarah Jane Smith after 30 years along with not-so-furry doggy companion K9. This was a beautiful example of how the naughties' incarnation of Doctor Who is far more thoughtful and reflective than the old while still retaining the original spirit of adventure and fun. There's an emotional depth here which the previous incarnations moved mountains to avoid. Great stuff. Major kudos to all concerned with bringing this to the screen.",NEGATIVE,0.9996938705444336
,"I was never a huge Who fanatic. I enjoyed the first few years,and recall only too well the very first episode way back in November 1963.I tuned in to the Hartnell/Troughton shows,then stopped watching...until just now! Just viewed ""Rose""......superb! funny...sharp...witty....scary....brilliant production values...great dialogue......at the age of 47 I am back watching Doctor Who....thank you BBC ! :-) I never expected to see the show return.........its been a long,long time a coming..........but well worth the wait. And now I am looking forward to the remaining 12 episodes, I have seen clips and it all looks absolutely first class. 10/10",POSITIVE,0.9762403964996338
,"Well, can I get my gripes out of the way first? I hate the fact that the Doctor is listed as 'Doctor Who' in the end credits, as was the case in the bad old days until the dawn of the Fifth Doctor's tenure. HATE it. His name is The Doctor for heaven's sake; seeing him erroneously named otherwise invariably sets my teeth on edge, and regrettably taking a big backward step is what the producers of the new series have decided to do. Dammit. One black mark. Secondly, the closing music only features the classic main motif repeating and entirely leaves out the euphoric higher-key 'middle eight' that was always my favourite part of that magical theme tune. Two black marks.Two black marks. And that's it. Not bad going in the grand scheme of things, when I have to scrape such a barrel of pedantry to find negatives to comment on. As for the rest, a whole hatful of gold stars is to be handed out to all departments as far as I'm concerned. The performance of Christopher Eccleston as the Doctor was everything one could have hoped for: human, yet definitely alien; wise, yet silly and on one occasion extremely and hilariously dense; calm, then angry, then comic by turns. He bounds through the direst danger with a ready joke and a dazzlingly broad grin upon his face (strangely reminiscent of an illustrious predecessor) that make it all the more affecting on the occasions when he abruptly sobers up, such as his spine-tingling monologue about feeling the turn of the Earth beneath him. It's good to see Billie Piper matching him in this regard: her Rose convinces as a bored 19-year-old who accepts the Doctor barrelling into her life in full flow as he does ours, doesn't flinch when the world threatens to collapse around her ears, and suddenly sees there could be so much more to existence than a dead-end retail job  and she leaves the fretting and screaming to others.For, of course, this is a thoroughly 21st century update to the series we knew and loved. Rose was never going to be a helpless accessory to the Doctor's mad schemes in this liberated age, but then again that's old news  the same was true of Ace seventeen years ago. What has changed is the overall look and feel of the programme; considering its age, Doctor Who has never looked better or moved faster. The visual scope has suddenly, dramatically broadened: with immeasurable advances in CGI and bigger budgets to work with the effects are now terrific, the TARDIS interior has had a striking industrial-organic makeover, and a long-overdue emancipation from studio-bound claustrophobia has finally released Who into the great outdoors for a large proportion of the action  literally a breath of fresh air. It was odd, as someone who knows Cardiff well, to see shots of the city centre masquerading as London intercut with views of the real London, but I'll let that slide. The rate of said action is breakneck: the self-contained format of the new 45-minute instalments will leave no room for the oft-maligned 'Episode 3 lag' factor of the old stories, and from the opening zoom into London from Earth orbit to the final shot of Rose running for the TARDIS the berserk pace never lets up. You're literally gasping for breath on occasion, not least because the programme is surprisingly and enchantingly laugh-out-loud funny at numerous points. All credit to Russell T. Davies for his sparkling script that gives the Doctor and Rose several excellent exchanges, with a cast of memorable supporting characters including a plastic version of Rose's boyfriend Mickey, her mouthy, flirty mother, and a conspiracy theorist tracking the Doctor's trail through history while maintaining a website that is a neat nod to the geekier edges of fandom.Shepherding his baby into the limelight is a task that Russell T. has to undertake while walking a tightrope. On the one hand there is that very base of fandom, established in the forty prior years of the programme's existence; on the other the new audiences just waiting to be tapped, today's generation of eight-year-olds sitting down with their parents ready to have their minds opened if the new Who is only good enough to do it. If he can please both camps without toppling too far to one side or the other then he'll be able to feel very proud of himself. This first roll of the dice was a good indicator: by bringing back the Autons (although they are never referred to as such) he is using a familiar but not too familiar foe that can translate to scaring anew the modern audience whilst being inherently, well, crap enough to be a subtle dig at former production values. Talking of which, the BBC sound error that briefly threatened to turn the opening scenes into Terror of the Nortons was an amusing reminder that nothing is entirely sleek and well-oiled in the Whoniverse Yet, for the first time in years, the BBC are treating this venerable institution with the respect it deserves; following a lengthy buildup and mouthwatering selection of trailers there was a palpable sense on Saturday teatime of sitting down as a nation to be transported together to another world, one lost to us for far too long but that is suddenly and joyfully here again to be explored once more. Coupled with the aforementioned catalogue of plus points, Mr. Davies appears to be successfully out onto the tightrope. If anyone can traverse it, he's probably the man: he loves this baby, it's extremely plain to see  and he's got the whole of time and space to let it play in.Long may it play.8.5/10",POSITIVE,0.9851773977279663
,"All the doctors had some good episodes and some terrible episodes, boring episodes, excellent ones etc.Never I was so sorry that all of them were not the good ones as with Capaldi. And I feel that they made a little bit too many of really bad episodes for him. I think when he had the chance he was brilliant. They missed an opportunity here to create a doubtless best doctor ever :). Maybe it's in the contract, hey, you're all doctors and it's just a TV. get in the line you get some bad ones, too.Well, this is not much of a review, but since they shut down the discussion I just felt I needed to put it out somewhere. Hope there are some good episodes still coming for him.",POSITIVE,0.9993081092834473
,"I see a lot of comments on the new series that are really comments about the pilot. I have seen six episodes so far and there is humor, smart writing, drama and a lot to interest the general audience. I am a 30 year plus Who fan and I was more skeptical than anyone.The pilot, ""Rose"", is not the best episode. It uses its 45 minutes to set everything up. Watch the others and you will see that events unfold beautifully.It looks good, is smart, but remains accessible to the whole family, and underlying the whole series is a great mystery surrounding the Doctor and his recent past. Christopher Eccleston and Billie Piper have great chemistry, (boy can she act!), and I am enjoying Eccleston's ""different"" Doctor, even if he is not my favorite or like the classic Doctors of old.There is so much in it for new viewers and even more for long time fans. It is not perfect, but well worth the watching. I am on the edge of my seat at least once each episode, and I am 40 years old. It is a shame that no US network has seen fit to share this wonderful series with America.",NEGATIVE,0.995444655418396
,"My mom and I loved it! I was impressed by the special effects, acting, film technique, etc. Let's see what the next episode'll be like.",NEGATIVE,0.9968771934509277
,"this is the greatest moment for who fans everywhere. i am overjoyed that the new doctor has worked out. i must admit the first episode left me feeling a little ripped off at first. but in the second episode he definitely got more interesting. and by the third of the unquiet dead. oh man i have missed you so doctor. don't leave till after u die a 13th time. please i'm only disappointed that i had to get used to an actor like eccleston with a northern accent that no other doctor had that i really enjoyed. i hope his replacement will be just as good. please bbc. I am one of the few American viewers of this fine piece of British sci fi. i want it here in America so i don't have to pirate it. i said that excitedly ya know. much emphasis on displeasure. thanks."" One day I shall come back. yes i shall come back. until then there must be no regrets no tears and no anxieties. just go forward in all your beliefs, and prove to me that i am not mistaken in mine."" william hartnell the first doctor dalek invasion of earth i'm glad you have come back doctor . . .>>> we all are.",POSITIVE,0.9992501139640808
,"I love the first four seasons of New Who but Moffat killed it. There is nothing left to love only possibilities to suffer, to cry and to scream in agony. Moffat can only dumb: dumb characters, dumb stories, dumb love stories and the dumbest and most annoying companions. This today was my last episode, I can't endure it any more.Moffat is a magician who can turn gold into lead. Does he want us to suffer? I don't know but regard it as possible. There is no heart, there is no spirit left, just pain and dumbness. Rose Taylor, how much do I miss you. The companions after the Bride are just annoying and stressing, short skirts nice face, that's it. Moffat is no just a sexist, he hates humans. Goodbye Doctor",NEGATIVE,0.9679029583930969
,"This is a very unique show especially for the times. First but not least is been on for a little more then 50 years. Its also very creative and intelligent which is highly appreciated in a world of Adam Sandler movies. It has a large fan base that is highly addicted...AND HATES WHEN THEY CAN'T WACTH IT ON NETFLIX ALL OF A SUDEEN!!!!!!!! Its not without flaws by any sense of the word. There are a lot episodes that plainly suck- considerably less in recent years but not entirely a thing of the past. Through its history cheesiness has run in and out but its just kind of a part of the show to be completely honest (you'll grow to love it). This being said it can be dead serious and chilling- don't believe me just wait until you get to the angels...*Evil Laugh* Its has great tone to the whole thing and sense of magic that courses through almost everything about it. It can be anywhere, any time, any place, and can explore, any story, or world, or character- its kinda hard for new viewers to understand the quite confusing elements that over half a century have developed into the strange and complex stuff it is now. I recommend just keep watching episodes- don't give up it will come to you eventually- when clarity does come you'll find a lovely sic-fi show buried underneath all the tangled weirdness- do note its not for everybody...but for those it is for- you'll have a great adventure.",POSITIVE,0.9353086948394775
